x,y,cell_id,name,mean,variance,population,infected_DM_0,infected_DM_1,infected_DM_2,infected_DM_3
-2.2266195,53.4582855,2977045962529776358,,197891,1566442016,80,1,0,4,3
-2.2266242,53.4591843,8741451993315398374,,185194,1371886338,680,10,16,13,14
-2.2267537,53.4834529,1192822849794961126,,18691,13974815,224,1,0,0,0
-2.224985,53.4340196,-2372993495119785242,,199530,1592499793,93,3,2,3,2
-2.225004,53.437615,4519213211609359078,,279763,2147483647,104,2,1,2,3
-2.2250088,53.4385138,-8758221771478450458,,296899,2147483647,69,5,2,0,2
-2.2250944,53.454693,-1006230360025911578,,265428,2147483647,45,1,0,0,4
-2.2234657,53.4313259,-332025195348811034,,116411,542063053,107,0,2,1,1
-2.2234799,53.4340224,-3716113498833270042,,173215,1200150947,121,1,4,3,1
-2.223494,53.436719,5062442451421902566,,233016,2147483647,166,6,6,3,4
-2.2234987,53.4376178,6068489294585030374,,251984,2147483647,225,1,7,4,8
-2.2237446,53.4843575,5091276997210346214,,23053,21258911,69,0,0,1,0
-2.2219981,53.4385195,7223335276483340006,,243559,2147483647,79,1,0,2,1
-2.2220075,53.4403171,8950447262437577446,,276722,2147483647,112,5,3,5,3
-2.222031,53.4448114,-42709499990171930,,330408,71819428,134,4,4,6,5
-2.2220732,53.4529009,2255462054528927462,,306700,2147483647,82,1,3,4,2
-2.2220826,53.4546986,6373913007520376550,,286644,2147483647,33,0,0,0,4
-2.2221437,53.4663835,-6683322362111995162,,138986,772693378,66,1,0,0,2
-2.2221672,53.4708777,2192685823699967718,,96242,370507729,44,0,0,1,0
-2.222233,53.4834614,-1423420762364699930,,29268,34266596,46,0,0,1,1
-2.2204509,53.4304327,864096690897317606,,69336,192299674,95,2,0,1,0
-2.2205907,53.4573979,5584565380882832102,,263117,2147483647,34,1,1,0,2
-2.2206094,53.4609933,-3550863385087915290,,217313,1889004347,102,3,3,2,5
-2.220656,53.4699817,25313317375288038,,114925,528312413,60,3,0,0,1
-2.2206654,53.4717794,-5849328234770637082,,99132,393090138,56,1,1,0,0
-2.2207494,53.4879584,-2958042334616134938,,21044,17714553,156,0,0,0,1
-2.2189459,53.4304354,-6531712291690979610,,57676,133064278,113,1,1,0,0
-2.2189597,53.433132,-5210557400191173914,,95239,362822710,120,0,0,1,1
-2.2189921,53.4394239,-6968436138207093018,,211758,1793670672,149,2,8,2,5
-2.2190384,53.4484123,4447200471713822438,,320428,2147483647,122,2,3,4,6
-2.2191496,53.4699845,-5139436602775707930,,126241,637475722,18,0,1,0,0
-2.2192099,53.4816693,2517578326928251622,,45693,83517291,444,0,3,3,3
-2.219312,53.5014437,-7171641749670922522,,4987,994984,17,1,0,0,0
-2.2173903,53.4205509,654894789227815654,,2981,355560,157,1,0,0,0
-2.2175603,53.4538081,5655618702546450150,,306739,2147483647,107,1,2,2,1
-2.2175695,53.4556058,-8069416875561799962,,294922,2147483647,113,3,3,3,5
-2.2175741,53.4565046,2182812446337397478,,287471,2147483647,48,1,2,1,0
-2.2176201,53.465493,-2082926296402919706,,186913,1397459950,196,7,3,6,3
-2.2176846,53.4780768,-703410590368652570,,71574,204915567,42,1,0,0,1
-2.2176892,53.4789756,5558434910312756966,,66093,174732413,444,3,4,1,4
-2.2177768,53.4960535,-7908308563088041242,,11365,5166920,42,0,1,0,0
-2.217786,53.4978511,-6632426888415164698,,9167,3361758,23,0,1,0,0
-2.215954,53.4340363,-4667792155875945754,,79871,255178260,75,1,0,2,0
-2.2160545,53.4538108,7015746784659691238,,305026,2147483647,111,3,3,5,4
-2.2162694,53.4960562,7576265957613535974,,13151,6918011,25,0,1,0,1
-2.2144081,53.4259494,-3863457644212063514,,10545,4448425,99,0,0,1,0
-2.2145395,53.4520159,-1030591265981855002,,300106,2147483647,115,7,4,4,5
-2.2145486,53.4538135,-6781840264850741530,,301013,2147483647,131,3,5,2,5
-2.2145894,53.4619031,5562949115664473830,,248409,2147483647,220,6,3,7,5
-2.2147166,53.4870706,-7155424801555375386,,39221,61531659,110,1,1,2,0
-2.2147302,53.4897671,7892019512122614502,,29939,35854071,184,0,1,0,1
-2.2148485,53.5131368,-5254742613793163546,,1560,97381,102,0,0,0,1
-2.2129797,53.4412325,-4205228152766700826,,159849,1022080896,228,2,3,4,4
-2.2129842,53.4421313,4271138640325315302,,174693,1220713479,103,2,2,0,3
-2.2130968,53.4646023,7669362391292573414,,228954,2096805858,49,1,3,1,0
-2.2114653,53.4394374,-171674776628680986,,114375,523266387,69,0,0,1,0
-2.2114743,53.4412351,7222454761133521638,,141912,805564109,298,6,4,4,3
-2.2115816,53.4628073,-4753095203419883802,,253534,2147483647,131,3,1,5,3
-2.2117742,53.5014573,-582987026011419930,,10563,4463801,83,0,0,1,0
-2.20996,53.4394401,1022837079674025702,,99833,398671562,80,0,1,2,0
-2.2100443,53.4565181,-2256721627005357338,,283453,2147483647,182,3,4,10,6
-2.2100843,53.4646077,-109885681898921242,,243861,2147483647,60,1,0,6,1
-2.2100932,53.4664054,-2352980787413263642,,227461,2069552594,69,2,5,2,0
-2.2101643,53.4807868,-6333483518191339802,,93672,350981021,11,1,0,0,0
-2.2084414,53.4367462,5633318785616323302,,56846,129260601,83,0,0,0,2
-2.2084502,53.4385439,9147437442063163110,,76055,231379924,85,0,1,0,2
-2.2085384,53.4565207,-2267801940364475674,,276781,2147483647,143,2,4,3,1
-2.2086398,53.4771941,-4900046702186928410,,131856,695444560,118,0,4,1,1
-2.2069099,53.4313558,2776736908252466918,,15907,10122287,71,0,1,1,0
-2.2069843,53.4466361,-5728255563804281114,,171620,1178137884,79,1,2,1,2
-2.2069886,53.447535,-213261869385131290,,184144,1356361968,90,1,0,2,3
-2.2070368,53.4574222,3687663658254543590,,271075,2147483647,69,1,1,5,2
-2.2070499,53.4601187,7386968241185857254,,271734,2147483647,40,3,2,0,1
-2.2072428,53.4996676,877145497192017638,,19265,14847059,88,0,0,0,1
-2.2054873,53.4484364,-3500963601324892442,,179808,1293243459,108,2,2,3,5
-2.2055264,53.456526,-6503869555326496026,,258952,2147483647,176,8,7,3,8
-2.205596,53.4709074,-6762972611739766042,,208184,1733627580,33,2,0,0,1
-2.2056221,53.4763004,4611926475471458022,,158236,1001550462,70,0,2,0,2
